1,Unnamed: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Unnamed: 174,Fine/ Applied Arts,1.2,6.8,7.0,6.0,8.2,5.4,3.7,12.2,1.9,5.4,5.4,-,7.0,-,2.5,,8.9,1.3,2.2,2.0,-,2.7,10.5,5.3,7.7,-,5.8,7.0,7.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Unnamed: 175,Health Professions*,2.8,2.9,13.5,1.5,2.7,1.7,1.7,3.1,2.6,2.2,2.5,-,3.1,-,3.8,,3.7,5.9,12.4,4.0,-,10.0,5.5,1.8,3.4,-,1.4,3.4,4.0,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Unnamed: 176,Humanities,1.2,3.0,3.0,1.1,4.5,4.8,4.6,3.2,0.4,1.5,1.7,-,3.6,-,1.1,,3.6,0.8,2.7,2.2,-,2.2,2.9,7.2,1.2,-,3.0,5.6,2.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Unnamed: 177,Intensive English,0.1,1.6,0.0,0.4,3.8,0.6,0.1,0.2,0.1,0.6,0.3,-,5.9,-,10.4,,1.3,0.0,0.1,0.7,-,4.1,0.8,0.5,0.8,-,0.8,0.0,4.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Unnamed: 178,Math/ Computer Science*,20.3,7.2,7.9,23.1,6.6,7.8,5.7,13.6,36.8,12.2,14.0,-,7.6,-,1.8,,6.5,30.3,14.6,20.2,-,11.3,13.2,6.8,17.5,-,13.8,6.3,8.1,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Unnamed: 179,Physical/ Life Sciences*,16.7,9.9,9.8,9.8,10.3,6.7,8.1,8.7,6.5,8.1,13.6,-,6.3,-,6.6,,10.3,20.1,15.9,9.3,-,7.0,8.9,8.1,10.8,-,9.0,9.0,6.6,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,Unnamed: 180,Social Sciences,6.1,10.8,10.9,10.3,10.8,10.2,13.9,12.7,2.9,8.8,4.1,-,12.3,-,5.1,,10.3,5.4,7.6,10.4,-,5.1,11.6,8.2,6.0,-,13.8,17.3,7.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,Unnamed: 181,Other Fields of Study,4.8,18.1,15.1,10.8,14.3,21.0,20.7,17.5,4.6,14.6,3.9,-,18.9,-,4.5,,14.2,6.3,10.3,9.8,-,11.0,13.5,18.7,11.0,-,10.1,22.6,16.3,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Unnamed: 182,Undeclared,1.1,2.3,3.0,3.2,1.9,4.3,6.0,3.6,0.8,2.8,0.3,-,3.5,-,0.9,,2.2,1.3,0.9,2.4,-,0.8,2.9,3.9,2.0,-,1.7,4.8,1.1,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Unnamed: 183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2022/23,TOTAL STUDENTS,"13,563","16,025","27,876","289,526","9,096","8,552","9,751","5,867","268,923","8,467","10,812","6,274","16,054",-,"5,427",-,"14,541","15,090","17,640","10,164",-,"15,989","43,847","8,548","21,834",-,"8,657","10,659",-,"21,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Unnamed: 185,Business/ Mgmt.,8.0,21.1,16.6,13.4,17.7,23.7,22.0,15.3,11.6,25.4,4.7,22.1,22.0,-,15.8,-,19.5,9.8,11.9,14.7,-,13.0,12.0,22.7,16.6,-,10.7,18.3,-,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Unnamed: 186,Education,1.0,1.7,4.6,2.0,2.3,1.0,1.3,2.1,0.3,2.1,1.6,0.9,1.9,-,1.0,-,2.5,0.7,2.0,2.0,-,3.5,2.2,1.3,1.5,-,2.7,1.8,-,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Unnamed: 187,Engineering*,35.6,13.5,8.4,16.8,16.9,14.1,9.4,8.4,26.9,15.7,47.2,12.9,5.4,-,44.5,-,16.1,16.2,18.6,21.9,-,28.9,16.6,18.0,21.2,-,25.9,8.5,-,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Unnamed: 188,Fine/ Applied Arts,1.5,6.9,7.4,5.8,7.2,5.1,3.4,10.9,1.6,5.0,5.8,5.0,5.6,-,3.1,-,7.7,1.4,1.9,2.0,-,2.6,10.1,4.8,7.2,-,5.8,5.8,-,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Unnamed: 189,Health Professions*,2.9,2.9,12.3,1.5,2.5,1.3,1.6,3.0,2.5,2.4,2.5,2.0,2.4,-,3.2,-,3.5,6.6,11.2,3.5,-,9.4,4.9,1.7,3.2,-,1.3,3.1,-,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Unnamed: 190,Humanities,1.0,3.0,2.9,1.2,3.8,5.7,4.5,3.4,0.4,1.7,1.6,6.3,3.5,-,1.2,-,3.3,0.6,2.7,1.9,-,1.6,2.4,6.6,1.1,-,2.8,4.8,-,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Unnamed: 191,Intensive English,0.7,1.5,0.0,0.5,4.7,1.5,1.2,0.2,0.1,0.3,0.3,0.7,10.3,-,8.2,-,2.1,1.7,0.1,0.5,-,3.6,1.5,0.4,1.2,-,1.0,0.0,-,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Unnamed: 192,Math/ Computer Science*,21.0,7.5,8.3,23.2,6.6,7.3,5.2,13.6,41.2,12.8,13.5,7.9,7.1,-,3.4,-,7.1,29.4,14.7,19.6,-,12.3,13.8,7.4,18.4,-,14.2,8.2,-,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Unnamed: 193,Physical/ Life Sciences*,15.6,10.2,10.1,9.8,10.4,5.8,7.2,8.4,5.6,7.5,12.9,9.0,5.2,-,6.3,-,11.4,17.6,16.5,10.4,-,6.9,8.2,7.5,10.4,-,9.2,9.0,-,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Unnamed: 194,Social Sciences,5.8,11.5,11.2,11.2,10.4,9.7,12.8,13.7,2.5,10.6,4.0,12.9,11.2,-,5.4,-,10.0,5.0,7.4,10.2,-,5.3,11.3,7.7,6.0,-,13.6,15.0,-,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Unnamed: 195,Other Fields of Study,5.7,18.2,14.9,11.8,15.9,19.8,27.3,17.2,6.7,14.2,5.7,17.6,21.3,-,6.5,-,14.2,9.8,12.0,10.9,-,11.7,13.7,18.7,11.3,-,10.3,21.0,-,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Unnamed: 196,Undeclared,1.0,2.2,3.2,2.8,1.6,5.1,3.9,3.9,0.7,2.3,0.3,2.7,4.2,-,1.4,-,2.7,1.3,0.9,2.6,-,1.1,3.2,3.2,1.8,-,2.4,4.2,-,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
